track_popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
49,0.267,0.722,2,-7.344,0.102,0.00596,0.893,0.35,0.347,184.093,402560
40,0.267,0.387,4,-10.316,0.0372,0.0439,0.00697,0.742,0.0782,135.26,459600
74,0.267,0.953,1,-4.899,0.096,0.00211,0,0.283,0.568,84.989,267307
74,0.267,0.953,1,-4.899,0.096,0.00211,0,0.283,0.568,84.989,267307
60,0.267,0.252,7,-11.687,0.0351,0.8,0.00004,0.089,0.13,37.114,206533
74,0.267,0.953,1,-4.899,0.096,0.00211,0,0.283,0.568,84.989,267307
53,0.267,0.503,6,-6.107,0.0352,0.0227,0,0.0658,0.137,145.141,471573
0,0.267,0.796,2,-4.07,0.053,0.231,0,0.079,0.106,127.931,267427
75,0.268,0.742,5,-4.939,0.0355,0.0518,0,0.626,0.416,159.779,321093
61,0.268,0.716,9,-4.151,0.0337,0.0421,0.00001,0.108,0.393,160.008,237000
76,0.268,0.459,10,-6.94,0.0346,0.378,0,0.118,0.175,64.177,179200
43,0.268,0.459,7,-6.948,0.0346,0.378,0,0.119,0.172,64.223,179200
76,0.268,0.459,10,-6.94,0.0346,0.378,0,0.118,0.175,64.177,179200
9,0.268,0.588,8,-4.134,0.0311,0.169,0.00204,0.156,0.0772,103.773,388613
0,0.268,0.794,0,-11.034,0.0341,0.00003,0.075,0.229,0.903,182.921,246373
7,0.268,0.588,8,-4.134,0.0311,0.169,0.00204,0.156,0.0772,103.773,388613
41,0.269,0.488,4,-9.622,0.033,0.402,0.483,0.449,0.187,101.392,297120
62,0.27,0.83,7,-4.592,0.0741,0.00956,0.434,0.142,0.205,117.314,196560
33,0.27,0.279,5,-10.319,0.0346,0.953,0.00142,0.0937,0.366,87.182,192013
5,0.27,0.588,10,-7.938,0.0308,0.0588,0.0331,0.133,0.124,130.476,491156
61,0.27,0.886,11,-6.899,0.117,0.0000,0.0243,0.0899,0.192,119.285,313520
73,0.27,0.944,4,-4.199,0.0975,0.00501,0.00002,0.116,0.606,146.347,269920
73,0.27,0.944,4,-4.199,0.0975,0.00501,0.00002,0.116,0.606,146.347,269920
48,0.27,0.535,9,-8.673,0.0329,0.0679,0.00225,0.143,0.336,194.625,218373
53,0.27,0.58,8,-5.717,0.039,0.469,0,0.343,0.242,179.919,241920
62,0.27,0.83,7,-4.592,0.0741,0.00956,0.434,0.142,0.205,117.314,196560
50,0.271,0.891,6,-6.011,0.0824,0.00188,0.0157,0.996,0.365,147.509,447160
33,0.271,0.823,2,-9.629,0.0928,0.405,0.0074400000000000004,0.55,0.255,108.592,248453
63,0.271,0.553,2,-9.526,0.0472,0.044,0.0096,0.0999,0.433,86.762,386373
49,0.271,0.759,6,-7.419,0.0327,0.00000,0.842,0.335,0.381,136.081,254493
0,0.272,0.929,1,-4.06,0.153,0.00168,0.0000,0.147,0.398,87.148,197133
4,0.272,0.735,0,-5.416,0.0459,0.00533,0.00065,0.122,0.158,137.173,231800
0,0.272,0.363,5,-6.164,0.0316,0.924,0,0.0989,0.425,179.782,195627
78,0.273,0.952,11,-8.762,0.0841,0.0169,0.0112,0.142,0.475,100.269,405640
58,0.273,0.821,9,-6.262,0.0433,0.00153,0.0157,0.18,0.739,179.882,299200
59,0.273,0.537,2,-9.612,0.0306,0.0241,0,0.0922,0.232,81.814,287320
78,0.273,0.952,11,-8.762,0.0841,0.0169,0.0112,0.142,0.475,100.269,405640
3,0.273,0.84,0,-3.497,0.133,0.0238,0.00001,0.0707,0.656,208.527,205907
59,0.273,0.537,2,-9.612,0.0306,0.0241,0,0.0922,0.232,81.814,287320
2,0.273,0.953,11,-8.76,0.0768,0.0146,0.0173,0.19,0.445,100.26,406307
78,0.273,0.952,11,-8.762,0.0841,0.0169,0.0112,0.142,0.475,100.269,405640
16,0.273,0.454,5,-13.214,0.0594,0.985,0.95,0.275,0.04,132.501,33750
61,0.273,0.896,1,-4.705,0.0913,0.00084,0.357,0.305,0.0631,137.992,190870
61,0.273,0.896,1,-4.705,0.0913,0.00084,0.357,0.305,0.0631,137.992,190870
16,0.274,0.949,11,-8.642,0.0896,0.0214,0.00778,0.218,0.497,100.346,406307
33,0.274,0.239,2,-10.202,0.0291,0.647,0.00001,0.101,0.122,141.854,355653
16,0.274,0.949,11,-8.642,0.0896,0.0214,0.00778,0.218,0.497,100.346,406307
46,0.274,0.913,11,-4.886,0.159,0.0106,0.72,0.109,0.847,163.709,224360
16,0.274,0.949,11,-8.642,0.0896,0.0214,0.00778,0.218,0.497,100.346,406307
70,0.274,0.652,5,-6.196,0.0625,0.00768,0.00006,0.108,0.1,173.009,288036
14,0.274,0.744,9,-5.977,0.0358,0.00174,0.00231,0.0864,0.761,158.628,305827
3,0.275,0.987,8,-6.263,0.174,0.00093,0.0033,0.362,0.239,161.91,318867
54,0.275,0.98,9,-0.866,0.11,0.037,0.00001,0.0943,0.455,185.024,158427
0,0.275,0.963,1,-5.98,0.0931,0.00763,0.00151,0.301,0.611,184.451,169027
18,0.276,0.499,1,-6.017,0.0315,0.842,0.311,0.194,0.0438,117.597,200000
75,0.276,0.715,0,-5.356,0.0432,0.00552,0.00042,0.201,0.173,137.028,230760
31,0.276,0.647,10,-7.64,0.0282,0.025,0.0362,0.0999,0.0648,96.091,344307
58,0.276,0.639,2,-11.674,0.0471,0.0178,0,0.292,0.643,186.502,230507
75,0.276,0.715,0,-5.356,0.0432,0.00552,0.00042,0.201,0.173,137.028,230760
6,0.276,0.236,3,-13.742,0.0299,0.795,0.00010,0.366,0.261,83.611,293120
75,0.276,0.715,0,-5.356,0.0432,0.00552,0.00042,0.201,0.173,137.028,230760
0,0.276,0.975,7,-3.686,0.293,0.00437,0.918,0.365,0.342,191.903,270000
2,0.277,0.84,8,-6.511,0.493,0.114,0,0.0839,0.193,197.24,189960
70,0.277,0.663,4,-8.821,0.0377,0.00041,0.0005,0.136,0.527,104.561,237027
17,0.277,0.693,1,-12.805,0.0421,0.00000,0.746,0.0479,0.102,144.596,245034
14,0.277,0.883,11,-5.921,0.049,0.00004,0.0595,0.0845,0.425,155.928,198800
1,0.277,0.979,11,-5.578,0.0979,0.0183,0.0138,0.117,0.451,100.339,406200
0,0.277,0.962,4,-3.408,0.115,0.00398,0,0.354,0.351,95.044,185697
29,0.277,0.48,0,-8.745,0.0411,0.0173,0,0.0782,0.289,97.005,207835
73,0.278,0.676,9,-8.821,0.0371,0.00042,0.00090,0.136,0.494,104.545,237027
36,0.278,0.438,7,-14.382,0.051,0.788,0.00004,0.137,0.465,160.972,266640
73,0.278,0.676,9,-8.821,0.0371,0.00042,0.00090,0.136,0.494,104.545,237027
3,0.278,0.759,9,-5.573,0.0781,0.0414,0.00060,0.164,0.219,140.358,391053
20,0.278,0.898,6,-10.9,0.106,0.00017,0.00034,0.053900000000000003,0.113,119.42,312427
35,0.278,0.747,9,-6.121,0.0549,0.351,0,0.0403,0.198,145.123,218483
75,0.279,0.742,4,-6.46,0.0898,0.00018,0,0.593,0.328,189.868,231013
75,0.279,0.742,4,-6.46,0.0898,0.00018,0,0.593,0.328,189.868,231013
64,0.279,0.742,4,-6.46,0.0898,0.00018,0,0.593,0.328,189.868,231013
30,0.279,0.688,2,-7.738,0.0694,0.0977,0,0.241,0.266,141.628,298120
47,0.279,0.49,5,-7.67,0.0371,0.00085,0.0602,0.433,0.389,138.823,381480
8,0.279,0.54,7,-11.46,0.0328,0.0618,0.0488,0.307,0.24,149.319,308267
18,0.279,0.559,4,-8.803,0.0289,0.36,0.037,0.167,0.277,86.884,384253
75,0.279,0.742,4,-6.46,0.0898,0.00018,0,0.593,0.328,189.868,231013
34,0.279,0.724,4,-4.62,0.0609,0.0158,0.00034,0.209,0.104,127.295,166406
75,0.279,0.742,4,-6.46,0.0898,0.00018,0,0.593,0.328,189.868,231013
34,0.279,0.724,4,-4.62,0.0609,0.0158,0.00034,0.209,0.104,127.295,166406
70,0.28,0.908,2,-5.509,0.109,0.0327,0.00001,0.18,0.26,118.698,270080
70,0.28,0.908,2,-5.509,0.109,0.0327,0.00001,0.18,0.26,118.698,270080
17,0.28,0.978,2,-3.505,0.211,0.00353,0.0755,0.117,0.573,193.325,196440
4,0.28,0.977,11,-5.488,0.127,0.0232,0.0158,0.138,0.475,100.409,406200
66,0.28,0.344,0,-12.577,0.0293,0.715,0.00642,0.133,0.232,171.143,277160
70,0.28,0.908,2,-5.509,0.109,0.0327,0.00001,0.18,0.26,118.698,270080
21,0.28,0.868,4,-5.065,0.0399,0.00001,0.0037200000000000002,0.164,0.174,174.821,213787
53,0.28,0.714,11,-5.653,0.0314,0.039,0.00003,0.164,0.539,174.088,409800
52,0.28,0.656,7,-4.525,0.0442,0.296,0,0.134,0.286,91.198,206443
23,0.281,0.654,9,-7.765,0.0359,0.268,0.00048,0.0631,0.549,172.009,206613
0,0.281,0.312,10,-14.576,0.033,0.45,0.00000,0.0949,0.221,90.143,180800
37,0.281,0.977,10,-3.73,0.0632,0.00004,0.00309,0.205,0.416,83.645,222840
52,0.281,0.534,8,-7.045,0.0333,0.163,0.00001,0.12,0.217,78.77,298702
53,0.282,0.428,1,-9.812,0.0311,0.227,0.00016,0.0897,0.0392,83.608,316520
56,0.282,0.843,11,-6.002,0.114,0.00084,0.00003,0.0699,0.418,175.798,161054
3,0.282,0.523,2,-10.77,0.0346,0.257,0.00000,0.266,0.293,160.551,221107
72,0.282,0.605,6,-4.916,0.0294,0.0047,0.00144,0.103,0.0783,103.929,403453
69,0.282,0.656,8,-6.557,0.0302,0.0105,0,0.0892,0.242,139.352,251867
44,0.282,0.903,4,-6.598,0.068,0.0333,0.00035,0.354,0.543,165.686,225467
40,0.282,0.699,11,-9.433,0.0468,0.722,0.00369,0.493,0.543,63.593,183107
69,0.282,0.656,8,-6.557,0.0302,0.0105,0,0.0892,0.242,139.352,251867
13,0.283,0.966,3,-4.45,0.126,0.00002,0,0.121,0.639,171.743,171680
53,0.283,0.782,7,-6.243,0.122,0.0189,0.0238,0.0994,0.0807,150.306,202400
50,0.283,0.296,9,-4.312,0.0288,0.628,0,0.887,0.1,95.284,296707
0,0.283,0.849,9,-7.148,0.158,0.00035,0.00246,0.132,0.536,156.654,353880
56,0.284,0.609,3,-6.033,0.123,0.0438,0,0.177,0.521,85.386,196763
75,0.284,0.875,11,-6.069,0.0422,0.00752,0.00046,0.402,0.595,75.009,340907
75,0.284,0.875,11,-6.069,0.0422,0.00752,0.00046,0.402,0.595,75.009,340907
75,0.284,0.875,11,-6.069,0.0422,0.00752,0.00046,0.402,0.595,75.009,340907
0,0.284,0.882,9,-9.348,0.102,0.00736,0.744,0.776,0.566,115.623,280987
13,0.284,0.954,9,-6.406,0.14,0.0113,0.0019,0.723,0.492,168.617,316707
78,0.284,0.704,2,-7.276,0.186,0.00583,0.00012,0.0424,0.1,191.702,234707
59,0.285,0.371,1,-6.833,0.0295,0.698,0.00392,0.104,0.372,154.989,238076
48,0.285,0.848,3,-8.809,0.514,0.121,0.00009,0.101,0.577,81.465,185455
56,0.285,0.56,0,-7.469,0.0305,0.13,0.0000,0.0987,0.122,147.696,365000
37,0.285,0.419,9,-13.454,0.0427,0.697,0.0205,0.249,0.55,120.026,319293
2,0.285,0.934,6,-3.461,0.0793,0.00014,0.00103,0.34,0.585,114.221,254627
33,0.285,0.914,11,-2.977,0.0695,0.00188,0.00305,0.466,0.354,84.682,193062
57,0.285,0.694,11,-3.358,0.0482,0.511,0.00013,0.374,0.163,170.124,221294
54,0.286,0.784,1,-2.873,0.0749,0.0163,0.00006,0.0713,0.618,173.793,216120
65,0.286,0.473,1,-15.646,0.0388,0.115,0.00004,0.071,0.449,99.233,345840
56,0.286,0.194,4,-19.185,0.0389,0.429,0.874,0.334,0.16,144.636,134897
3,0.286,0.88,6,-3.972,0.344,0.00005,0.00008,0.632,0.354,86.777,364173
65,0.286,0.473,1,-15.646,0.0388,0.115,0.00004,0.071,0.449,99.233,345840
8,0.286,0.856,4,-6.777,0.0585,0.0238,0.0542,0.487,0.696,162.12,250973
0,0.286,0.895,9,-7.547,0.0544,0.0368,0.059,0.116,0.391,173.66,391628
73,0.287,0.364,9,-8.295,0.0306,0.418,0.0000,0.185,0.11,103.777,271467
47,0.287,0.975,10,-8.732,0.0796,0.185,0.00924,0.46,0.441,169.424,260693
11,0.287,0.67,6,-9.381,0.0368,0.00006,0.748,0.237,0.222,148.928,254627
48,0.287,0.999,7,-14.393,0.2,0.808,0.971,0.772,0.0139,101.85,290281
7,0.288,0.866,0,-4.618,0.0488,0.107,0,0.808,0.512,180.635,275760
7,0.288,0.866,0,-4.618,0.0488,0.107,0,0.808,0.512,180.635,275760
14,0.288,0.866,0,-4.618,0.0488,0.107,0,0.808,0.512,180.635,275760
52,0.288,0.555,7,-7.431,0.0401,0.00312,0.0513,0.27,0.307,158.699,247040
7,0.288,0.866,0,-4.618,0.0488,0.107,0,0.808,0.512,180.635,275760
45,0.288,0.864,4,-6.762,0.0673,0.0172,0.0567,0.541,0.621,162.233,250947
30,0.289,0.141,8,-16.302,0.0322,0.497,0.00036,0.0945,0.109,145.003,437813
35,0.289,0.238,0,-12.244,0.0326,0.0421,0.00003,0.109,0.187,81.264,282493
10,0.29,0.498,4,-12.597,0.0313,0.00128,0.641,0.1,0.474,89.504,300429
54,0.29,0.933,9,-4.246,0.179,0.148,0.0000,0.146,0.383,169.507,325280
64,0.29,0.336,0,-15.593,0.0319,0.0971,0.00000,0.0995,0.141,142.344,367000
1,0.29,0.928,10,-2.402,0.0586,0.00004,0.00010,0.0822,0.588,184.052,228720
4,0.291,0.755,5,-4.95,0.05,0.0621,0,0.0836,0.457,145.343,242453
61,0.291,0.767,7,-6.913,0.0862,0.00040,0.0119,0.0763,0.358,175.699,234800
17,0.291,0.831,0,-8.25,0.043,0.0247,0.0003,0.59,0.627,156.275,123267
59,0.292,0.351,0,-9.883,0.0351,0.408,0,0.055,0.0658,164.252,229320
47,0.292,0.803,4,-8.541,0.065,0.0113,0.00001,0.321,0.41,143.856,184893
70,0.292,0.823,7,-6.763,0.0407,0.0117,0.00008,0.155,0.244,89.939,275395
65,0.292,0.823,7,-6.763,0.0407,0.0117,0.00008,0.155,0.244,89.939,275395
71,0.292,0.324,3,-11.996,0.0346,0.797,0.00047,0.12,0.384,176.631,201373
2,0.292,0.661,11,-7.478,0.0373,0.00316,0.00355,0.0891,0.26,124.729,284093
1,0.292,0.567,3,-4.191,0.0416,0.112,0.00000,0.119,0.392,153.199,120627
41,0.293,0.928,2,-4.865,0.095,0.0000,0.0325,0.197,0.507,106.113,251973
38,0.293,0.691,9,-5.245,0.0575,0.19,0.00000400000000000000,0.0899,0.513,182.256,386360
49,0.293,0.917,1,-5.436,0.142,0.00138,0,0.249,0.448,134.894,213043
55,0.293,0.74,7,-6.098,0.0399,0.446,0.00151,0.0998,0.516,118.23,289293
50,0.293,0.91,7,-5.752,0.0586,0.00004,0.555,0.278,0.35,84.491,262427
64,0.293,0.276,7,-11.353,0.0351,0.229,0.119,0.167,0.196,121.603,267187
46,0.293,0.856,11,-7,0.0873,0.00017,0.0497,0.0932,0.051,95.04,323500
0,0.293,0.731,0,-7.697,0.042,0.123,0.22,0.982,0.17,131.853,289187
53,0.293,0.46,7,-6.992,0.0335,0.14,0,0.0779,0.191,97.635,480547
0,0.293,0.255,4,-11.155,0.0416,0.975,0.00025,0.101,0.363,170.565,334570
67,0.294,0.505,3,-8.106,0.042,0.12,0,0.0977,0.357,85.332,209893
67,0.294,0.505,3,-8.106,0.042,0.12,0,0.0977,0.357,85.332,209893
0,0.294,0.929,9,-3.712,0.0425,0.0001,0,0.0773,0.26,165.239,260787
67,0.294,0.505,3,-8.106,0.042,0.12,0,0.0977,0.357,85.332,209893
0,0.294,0.472,2,-12.436,0.0369,0.474,0.802,0.108,0.28,135.414,161293
66,0.294,0.825,2,-3.771,0.0404,0.465,0.0841,0.354,0.122,150.338,451320
62,0.294,0.92,10,-2.471,0.0635,0.00004,0.00023,0.0804,0.582,184.007,228720
65,0.294,0.745,5,-9.138,0.0461,0.05,0.125,0.676,0.347,134.364,210107
67,0.294,0.505,3,-8.106,0.042,0.12,0,0.0977,0.357,85.332,209893
67,0.294,0.505,3,-8.106,0.042,0.12,0,0.0977,0.357,85.332,209893
67,0.294,0.505,3,-8.106,0.042,0.12,0,0.0977,0.357,85.332,209893
67,0.294,0.505,3,-8.106,0.042,0.12,0,0.0977,0.357,85.332,209893
67,0.294,0.505,3,-8.106,0.042,0.12,0,0.0977,0.357,85.332,209893
49,0.295,0.832,3,-6.789,0.0631,0.00393,0.0722,0.102,0.615,140.979,214048
48,0.295,0.536,2,-9.985,0.0404,0.0838,0.00034,0.0761,0.204,82.658,483053
73,0.295,0.679,1,-6.182,0.15,0.00055,0.00005,0.165,0.381,197.964,280152
34,0.295,0.76,9,-3.55,0.0551,0.218,0,0.24,0.345,143.32,345227
50,0.295,0.969,9,-5.525,0.0729,0.00224,0.773,0.104,0.22,137.746,152421
56,0.296,0.764,11,-4.499,0.0315,0.011,0.0724,0.158,0.144,143.89,409000
3,0.296,0.83,1,-7.051,0.0505,0.0008,0,0.263,0.478,164.124,223533
58,0.296,0.912,5,-3.433,0.0645,0.00003,0.00264,0.389,0.276,171.931,239293
34,0.296,0.632,6,-5.93,0.0414,0.337,0,0.0878,0.179,129.881,394120
79,0.296,0.351,6,-9.538,0.0351,0.823,0.0000,0.11,0.19,177.596,212720
9,0.297,0.709,2,-7.417,0.0602,0.00239,0.297,0.149,0.28,151.805,410718
30,0.297,0.974,7,-4.096,0.135,0.00366,0,0.113,0.227,131.333,115000
0,0.297,0.0986,4,-17.71,0.0324,0.924,0,0.144,0.297,132.121,169200
0,0.297,0.341,4,-11.568,0.0581,0.526,0,0.0895,0.209,71.343,307400
43,0.298,0.571,0,-13.515,0.0932,0.0858,0.225,0.132,0.37,89.89,199793
51,0.298,0.92,6,-7.454,0.0924,0.0326,0.00055,0.0708,0.388,179.953,400693
38,0.298,0.807,7,-5.768,0.0887,0.0277,0.00169,0.742,0.463,142.799,195627
60,0.298,0.799,2,-6.962,0.0464,0.00017,0.00009,0.496,0.561,143.072,252453
57,0.298,0.612,3,-9.002,0.0379,0.0194,0.00010,0.0906,0.343,156.727,262200
59,0.298,0.895,9,-7.647,0.0547,0.0283,0.00574,0.305,0.544,173.737,368507
28,0.298,0.974,4,-3.935,0.0696,0.00026,0.00001,0.269,0.569,160.541,191184
57,0.298,0.612,3,-9.002,0.0379,0.0194,0.00010,0.0906,0.343,156.727,262200
28,0.298,0.974,4,-3.935,0.0696,0.00026,0.00001,0.269,0.569,160.541,191184
12,0.298,0.825,2,-8.053,0.0408,0.00541,0.00002,0.44,0.54,75.592,341160
0,0.298,0.799,2,-6.962,0.0464,0.00017,0.00009,0.496,0.561,143.072,252453
3,0.298,0.799,2,-6.962,0.0464,0.00017,0.00009,0.496,0.561,143.072,252453
59,0.298,0.112,1,-15.765,0.0353,0.972,0.0823,0.0935,0.0972,86.786,168000
1,0.298,0.252,7,-11.274,0.0394,0.882,0.0677,0.141,0.201,77.791,223264
42,0.299,0.381,3,-6.951,0.038,0.445,0.0023,0.0932,0.0392,136.462,234000
56,0.299,0.787,0,-7.93,0.069,0.14,0,0.292,0.716,94.798,198867
56,0.299,0.787,0,-7.93,0.069,0.14,0,0.292,0.716,94.798,198867
56,0.299,0.787,0,-7.93,0.069,0.14,0,0.292,0.716,94.798,198867
63,0.299,0.329,3,-10.096,0.0279,0.756,0.0105,0.0559,0.392,132.282,218187
48,0.299,0.834,6,-7.721,0.066,0.00766,0.00014,0.14,0.291,148.702,162787
37,0.3,0.36,1,-9.111,0.0319,0.455,0.00015,0.194,0.145,180.403,160500
0,0.3,0.952,5,-10.093,0.101,0.0256,0.00025,0.967,0.508,95.009,196320
35,0.3,0.547,2,-10.124,0.0333,0.409,0.00613,0.134,0.247,95.663,248280
59,0.3,0.894,2,-7.786,0.109,0.0515,0.00033,0.125,0.268,118.631,269600
0,0.3,0.409,10,-7.323,0.0336,0.645,0.00015,0.402,0.304,78.074,228173
59,0.3,0.894,2,-7.786,0.109,0.0515,0.00033,0.125,0.268,118.631,269600
2,0.3,0.961,3,-3.154,0.165,0.00020,0.00000,0.0603,0.186,91.676,200908
48,0.3,0.256,9,-10.452,0.0398,0.906,0.0177,0.0796,0.179,78.244,168453
19,0.301,0.906,4,-4.854,0.0757,0.347,0.663,0.597,0.361,150.109,184756
48,0.301,0.626,8,-7.418,0.104,0.0693,0.554,0.0895,0.217,82.265,189257
20,0.301,0.824,9,-5.921,0.202,0.0592,0.00095,0.137,0.134,149.737,156817
17,0.301,0.568,2,-6.786,0.0356,0.157,0.00006,0.109,0.128,80.354,292240
0,0.301,0.593,2,-9.534,0.0343,0.00359,0,0.131,0.754,134.314,187053
55,0.301,0.813,2,-8.786,0.0568,0.00067,0.00063,0.197,0.236,109.25,436960
1,0.301,0.758,8,-7.704,0.0446,0.00080,0.0115,0.683,0.407,129.981,318444
0,0.301,0.408,10,-14.286,0.0293,0.628,0.025,0.366,0.439,81.016,270133
7,0.301,0.652,2,-9.927,0.0374,0.00499,0.822,0.295,0.0923,99.955,263173
55,0.301,0.813,2,-8.786,0.0568,0.00067,0.00063,0.197,0.236,109.25,436960
51,0.301,0.853,5,-7.296,0.0768,0.00272,0.659,0.331,0.285,79.249,247253
32,0.302,0.535,9,-7.829,0.0525,0.635,0.643,0.112,0.297,82.242,190707
30,0.302,0.979,8,-5.279,0.127,0.00022,0.326,0.104,0.194,159.968,246844
3,0.302,0.819,11,-11.364,0.0824,0.00002,0.00042,0.0568,0.309,102.048,265907
35,0.302,0.179,1,-21.092,0.0403,0.943,0.666,0.112,0.279,85.477,198029
38,0.302,0.893,7,-4.226,0.103,0.00092,0.461,0.512,0.191,131.941,183182
75,0.303,0.9,2,-2.352,0.0574,0.0277,0.635,0.11,0.491,149.508,192960
38,0.303,0.591,11,-3.949,0.0335,0.0127,0,0.117,0.317,110.065,212160
0,0.303,0.865,6,-9.196,0.0563,0.00562,0,0.964,0.754,181.243,247880
48,0.303,0.878,6,-6.732,0.0656,0.00067,0,0.07,0.78,184.049,270333
75,0.303,0.9,2,-2.352,0.0574,0.0277,0.635,0.11,0.491,149.508,192960
65,0.303,0.961,9,-5.333,0.243,0.00253,0.0001,0.132,0.305,146.591,257120
28,0.303,0.88,9,-4.739,0.0442,0.0117,0.00994,0.347,0.404,135.225,373512
0,0.303,0.919,11,-6.071,0.119,0.00000,0.731,0.332,0.538,153.821,275227
0,0.303,0.919,11,-6.071,0.119,0.00000,0.731,0.332,0.538,153.821,275227
75,0.303,0.9,2,-2.352,0.0574,0.0277,0.635,0.11,0.491,149.508,192960
37,0.303,0.582,1,-7.612,0.0474,0.131,0,0.489,0.432,74.814,319147
23,0.304,0.761,9,-5.97,0.0455,0.00012,0.284,0.936,0.174,103.541,395440
57,0.304,0.91,2,-6.096,0.117,0.0524,0.00004,0.111,0.305,118.794,270787
62,0.304,0.901,9,-7.756,0.0602,0.00105,0.00038,0.158,0.541,147.199,199453
57,0.304,0.91,2,-6.096,0.117,0.0524,0.00004,0.111,0.305,118.794,270787
6,0.304,0.909,9,-5.162,0.0362,0.00185,0.122,0.362,0.348,103.99,432800
10,0.305,0.683,10,-5.9,0.105,0.0478,0.867,0.228,0.326,105.028,247017
50,0.305,0.864,0,-4.772,0.0516,0.00001,0,0.344,0.322,141.994,203520
63,0.305,0.462,0,-9.57,0.0338,0.475,0.122,0.0916,0.181,113.47,281213
3,0.305,0.899,0,-4.127,0.257,0.00096,0.00004,0.369,0.301,187.933,192560
66,0.305,0.452,0,-6.077,0.0293,0.952,0.00002,0.129,0.21,79.83,250133
26,0.305,0.506,11,-5.858,0.0372,0.278,0.00006,0.899,0.22,138.489,285439
0,0.306,0.794,5,-1.657,0.0634,0.00006,0.0801,0.3,0.302,147.163,208973
57,0.306,0.494,9,-7.748,0.0287,0.0211,0,0.0972,0.161,157.224,235707
70,0.306,0.722,0,-5.963,0.034,0.0519,0,0.117,0.41,174.732,200293
65,0.306,0.873,0,-3.668,0.0567,0.00105,0,0.52,0.452,198.387,186373
36,0.306,0.973,8,-3.501,0.116,0.00017,0.00002,0.273,0.586,200.002,215520
70,0.306,0.722,0,-5.963,0.034,0.0519,0,0.117,0.41,174.732,200293
51,0.306,0.606,7,-4.681,0.03,0.0876,0,0.146,0.166,159.848,219736
80,0.307,0.635,7,-8.957,0.0339,0.0155,0.00486,0.366,0.305,166.978,306427
0,0.307,0.923,10,-9.439,0.085,0.00255,0.00126,0.733,0.424,169.719,378573
78,0.307,0.433,1,-10.057,0.029,0.388,0.00009,0.332,0.224,160.9,266960
78,0.307,0.433,1,-10.057,0.029,0.388,0.00009,0.332,0.224,160.9,266960
43,0.307,0.429,5,-11.054,0.0333,0.211,0,0.391,0.582,199.787,254720
80,0.307,0.635,7,-8.957,0.0339,0.0155,0.00486,0.366,0.305,166.978,306427
78,0.307,0.433,1,-10.057,0.029,0.388,0.00009,0.332,0.224,160.9,266960
68,0.307,0.909,9,-7.08,0.0574,0.135,0.0336,0.125,0.443,173.674,366136
11,0.307,0.671,2,-9.049,0.0443,0.728,0.94,0.0925,0.248,199.833,241871
0,0.308,0.937,7,-2.903,0.0593,0.00265,0.153,0.114,0.379,172.043,217027
46,0.308,0.996,10,-3.356,0.0817,0.00319,0.00028,0.356,0.375,181.331,191827
70,0.308,0.873,8,-4.542,0.0533,0.0002,0.00073,0.0974,0.686,143.519,206587
70,0.309,0.544,9,-9.621,0.352,0.155,0.00026,0.0727,0.16,180.979,175517
57,0.309,0.793,10,-6.195,0.0774,0.0902,0.092,0.0888,0.532,193.714,248240
48,0.309,0.869,2,-3.298,0.0771,0.0136,0,0.0454,0.454,111.614,257076
0,0.309,0.874,3,-5.362,0.0747,0.063,0,0.322,0.231,91.634,314147
71,0.309,0.912,4,-3.881,0.0646,0.0014,0.00027,0.582,0.302,183.035,231533
46,0.309,0.987,11,-3.452,0.102,0.00389,0.00003,0.489,0.136,158.057,257065
16,0.309,0.831,1,-8.288,0.036,0.488,0.00304,0.286,0.934,181.145,288160
20,0.309,0.649,7,-8.994,0.035,0.0158,0.00595,0.367,0.313,166.915,306440
24,0.309,0.93,11,-6.399,0.125,0.0192,0.0022,0.106,0.376,195.815,280000
73,0.309,0.596,5,-5.599,0.0293,0.101,0,0.21,0.161,164.587,394400
71,0.309,0.912,4,-3.881,0.0646,0.0014,0.00027,0.582,0.302,183.035,231533
2,0.309,0.527,0,-9.76,0.0326,0.517,0.942,0.0924,0.484,177.065,301963
61,0.309,0.93,11,-6.399,0.125,0.0192,0.0022,0.106,0.376,195.815,280000
38,0.309,0.97,11,-4.073,0.101,0.00013,0.507,0.394,0.0339,100.384,171304
10,0.309,0.948,7,-5.396,0.0546,0.00017,0.0983,0.349,0.0929,191.954,167344
41,0.31,0.832,1,-3.574,0.0373,0.197,0,0.104,0.233,74.824,232500
41,0.31,0.167,5,-14.525,0.029,0.856,0,0.0766,0.226,98.343,224227
31,0.31,0.7,8,-5.999,0.0331,0.00763,0,0.055,0.251,185.892,227493
83,0.31,0.7,9,-5.678,0.047,0.011,0.00965,0.0828,0.763,188.386,255493
48,0.31,0.741,6,-5.137,0.0366,0.00041,0.00010,0.107,0.289,120.065,217333
0,0.31,0.101,8,-13.796,0.0697,0.953,0,0.0955,0.0778,65.119,276747
0,0.31,0.53,1,-11.675,0.0272,0.0262,0.569,0.053900000000000003,0.238,101.027,310210
83,0.31,0.7,9,-5.678,0.047,0.011,0.00965,0.0828,0.763,188.386,255493
7,0.31,0.423,0,-12.902,0.0324,0.0169,0.00001,0.365,0.457,136.205,316333
